QUERY_ID,DOC_ID,ORDER
26217,1100551,1
26217,52,2
26217,1231,3
26217,1102478,4
26217,2358,5
23590,932,1
23590,1100095,2
23590,15237,3
23590,1085,4
23590,2798,5
30927,6665,1
30927,97,2
30927,3794,3
30927,1103177,4
30927,3302,5
27805,2983,1
27805,5095,2
27805,1104186,3
27805,2485,4
27805,9,5
14291,1231,1
14291,1033,2
14291,1114836,3
14291,339,4
14291,1110487,5
29917,334,1
29917,5095,2
29917,785,3
29917,333,4
29917,2579,5
25397,803,1
25397,1630,2
25397,932,3
25397,459,4
25397,14988,5
25352,1100475,1
25352,1635,2
25352,15827,3
25352,4605,4
25352,2709,5
30341,16005,1
30341,2971,2
30341,1100670,3
30341,5232,4
30341,5043,5
30380,15314,1
30380,376,2
30380,16295,3
30380,5335,4
30380,1404,5
18104,3133,1
18104,1701,2
18104,15754,3
18104,2738,4
18104,1322,5
18085,15918,1
18085,1102837,2
18085,15704,3
18085,15457,4
18085,1102824,5
18217,15116,1
18217,1447,2
18217,260,3
18217,114,4
18217,327,5
25494,15270,1
25494,2553,2
25494,5095,3
25494,1018,4
25494,1100303,5
23159,360,1
23159,1113880,2
23159,631,3
23159,775,4
23159,5098,5
23654,15374,1
23654,928,2
23654,5,3
23654,14859,4
23654,6665,5
80565,1215,1
80565,14823,2
80565,3862,3
80565,1106398,4
80565,2244,5
82026,4720,1
82026,83,2
82026,1104453,3
82026,1192,4
82026,1701,5
83114,1231,1
83114,2054,2
83114,4524,3
83114,14933,4
83114,83,5
82750,115,1
82750,1283,2
82750,856,3
82750,1152,4
82750,1300,5
82768,115,1
82768,1716,2
82768,1283,3
82768,3778,4
82768,3780,5
15791,41,1
15791,97,2
15791,1248,3
15791,5259,4
15791,1298,5
16992,14862,1
16992,2041,2
16992,15266,3
16992,4524,4
16992,5098,5
28852,2556,1
28852,1442,2
28852,1118254,3
28852,5364,4
28852,331,5
17035,51,1
17035,2485,2
17035,186,3
17035,2798,4
17035,1701,5
27839,564,1
27839,1113973,2
27839,579,3
27839,1215,4
27839,15640,5
34690,342,1
34690,4070,2
34690,2126,3
34690,514,4
34690,15381,5
14048,1397,1
14048,1100277,2
14048,2041,3
14048,1100456,4
14048,1563,5
14572,1255,1
14572,1499,2
14572,845,3
14572,15959,4
14572,331,5
14506,186,1
14506,16149,2
14506,1331,3
14506,14838,4
14506,2041,5
29585,1157,1
29585,1142,2
29585,1563,3
29585,3290,4
29585,1152,5
25966,1104186,1
25966,1331,2
25966,4629,3
25966,2983,4
25966,1104151,5
25965,856,1
25965,1100427,2
25965,209,3
25965,1300,4
25965,2896,5
9254,14920,1
9254,1292,2
9254,4629,3
9254,15257,4
9254,251,5
9229,2054,1
9229,1231,2
9229,15768,3
9229,331,4
9229,5464,5
12043,1100551,1
12043,1526,2
12043,1231,3
12043,2054,4
12043,5300,5
35811,15340,1
35811,3303,2
35811,169,3
35811,3302,4
35811,3794,5
34667,15219,1
34667,15457,2
34667,1100981,3
34667,310,4
34667,1100276,5
8168,522,1
8168,223,2
8168,1101003,3
8168,2554,4
8168,2553,5
540,3770,1
540,1112,2
540,568,3
540,14799,4
540,1113,5
14619,5,1
14619,16026,2
14619,1103868,3
14619,3009,4
14619,1103899,5
17969,741,1
17969,3100,2
17969,522,3
17969,749,4
17969,4905,5
17495,741,1
17495,5226,2
17495,1945,3
17495,1041,4
17495,3433,5
26351,14709,1
26351,1966,2
26351,4495,3
26351,1022,4
26351,15391,5
36441,1231,1
36441,2054,2
36441,14933,3
36441,1102044,4
36441,4254,5
36713,1253,1
36713,92,2
36713,3978,3
36713,2041,4
36713,1113935,5
20507,2717,1
20507,2712,2
20507,942,3
20507,1287,4
20507,483,5
20516,2717,1
20516,15142,2
20516,4383,3
20516,3961,4
20516,3526,5
14920,1411,1
14920,3418,2
14920,1635,3
14920,15215,4
14920,3674,5
14919,2717,1
14919,1104782,2
14919,1101169,3
14919,1101314,4
14919,1101174,5
8322,1232,1
8322,14933,2
8322,1244,3
8322,1102044,4
8322,1114829,5
27169,15303,1
27169,15838,2
27169,1231,3
27169,3280,4
27169,1243,5
9848,94,1
9848,1131,2
9848,6665,3
9848,169,4
9848,756,5
11876,4333,1
11876,1104410,2
11876,428,3
11876,1104404,4
11876,15326,5
11827,4333,1
11827,1104404,2
11827,13817,3
11827,116,4
11827,14899,5
12010,428,1
12010,1104184,2
12010,116,3
12010,1104410,4
12010,1103233,5
12009,15405,1
12009,1100036,2
12009,889,3
12009,424,4
12009,1060,5
11729,4333,1
11729,1104404,2
11729,1104410,3
11729,1145,4
11729,13817,5
6556,1092,1
6556,1100888,2
6556,1088,3
6556,4726,4
6556,4727,5
58868,932,1
58868,14762,2
58868,1195,3
58868,14930,4
58868,15304,5
59148,1966,1
59148,373,2
59148,186,3
59148,1253,4
59148,887,5
59161,370,1
59161,310,2
59161,14933,3
59161,1640,4
59161,15368,5
59218,506,1
59218,932,2
59218,483,3
59218,1100538,4
59218,28,5
44943,15314,1
44943,373,2
44943,1142,3
44943,210,4
44943,856,5
45605,2041,1
45605,92,2
45605,1103222,3
45605,887,4
45605,1104419,5
51035,1100457,1
51035,1213,2
51035,1685,3
51035,15299,4
51035,16149,5
52041,973,1
52041,1122,2
52041,2041,3
52041,15640,4
52041,365,5
58671,4759,1
58671,4762,2
58671,866,3
58671,4761,4
58671,4760,5
59692,15638,1
59692,4752,2
59692,1571,3
59692,1563,4
59692,15525,5
42375,1253,1
42375,92,2
42375,3978,3
42375,2041,4
42375,1113935,5
51393,5095,1
51393,6669,2
51393,1243,3
51393,6668,4
51393,365,5
49716,176,1
49716,2712,2
49716,707,3
49716,1635,4
49716,3295,5
49616,968,1
49616,3514,2
49616,2712,3
49616,1105430,4
49616,331,5
51677,1965,1
51677,207,2
51677,4001,3
51677,1247,4
51677,845,5
51792,1106,1
51792,1116,2
51792,1112,3
51792,3990,4
51792,3034,5
81011,1496,1
81011,5229,2
81011,14762,3
81011,1197,4
81011,932,5
80952,5229,1
80952,5464,2
80952,1952,3
80952,6398,4
80952,1266,5
80336,5096,1
80336,1635,2
80336,1041,3
80336,483,4
80336,2282,5
83912,14828,1
83912,1296,2
83912,14835,3
83912,1332,4
83912,5079,5
80950,3714,1
80950,525,2
80950,5095,3
80950,14638,4
80950,522,5
13688,932,1
13688,1002,2
13688,14761,3
13688,2526,4
13688,1195,5
14535,1100141,1
14535,5307,2
14535,207,3
14535,1101003,4
14535,1104182,5
15878,15165,1
15878,6075,2
15878,2556,3
15878,1102428,4
15878,331,5
34702,1100036,1
34702,15283,2
34702,775,3
34702,478,4
34702,1103260,5
30033,32,1
30033,92,2
30033,1291,3
30033,2262,4
30033,169,5
15188,1095,1
15188,14718,2
15188,15266,3
15188,1103510,4
15188,15467,5
15187,2504,1
15187,260,2
15187,741,3
15187,1705,4
15187,5226,5
15747,327,1
15747,1104173,2
15747,803,3
15747,1102428,4
15747,1102008,5
17053,15972,1
17053,14933,2
17053,15968,3
17053,4738,4
17053,493,5
20563,2717,1
20563,2712,2
20563,2530,3
20563,3842,4
20563,3674,5
15178,932,1
15178,483,2
15178,14920,3
15178,942,4
15178,655,5
23275,1104284,1
23275,1101209,2
23275,1298,3
23275,1116,4
23275,1106,5
16311,7646,1
16311,1100212,2
16311,741,3
16311,749,4
16311,15938,5
25275,2531,1
25275,631,2
25275,1113910,3
25275,5226,4
25275,1289,5
14256,5229,1
14256,1231,2
14256,5223,3
14256,5303,4
14256,1113797,5
21809,5027,1
21809,2095,2
21809,2065,3
21809,932,4
21809,663,5
20479,968,1
20479,1101169,2
20479,1104782,3
20479,503,4
20479,1101374,5
17353,114,1
17353,327,2
17353,15785,3
17353,113,4
17353,1933,5
8767,1101061,1
8767,1157,2
8767,1755,3
8767,6665,4
8767,303,5
17697,1157,1
17697,1102044,2
17697,6414,3
17697,14933,4
17697,251,5
26336,668,1
26336,207,2
26336,209,3
26336,856,4
26336,3028,5
26315,16003,1
26315,1157,2
26315,92,3
26315,5259,4
26315,207,5
27854,14829,1
27854,14855,2
27854,1243,3
27854,1215,4
27854,874,5
13779,342,1
13779,522,2
13779,533,3
13779,4070,4
13779,525,5
22910,1012,1
22910,1113949,2
22910,409,3
22910,1114842,4
22910,775,5
5930,16149,1
5930,775,2
5930,4629,3
5930,1108713,4
5930,1701,5
6045,1451,1
6045,207,2
6045,1716,3
6045,5349,4
6045,14871,5
12746,5095,1
12746,623,2
12746,333,3
12746,15319,4
12746,7255,5
14598,1736,1
14598,1234,2
14598,1442,3
14598,1701,4
14598,1246,5
14264,4017,1
14264,1100254,2
14264,4380,3
14264,1103614,4
14264,3804,5
15588,1760,1
15588,14957,2
15588,1259,3
15588,186,4
15588,65,5
51491,1104404,1
51491,2126,2
51491,3837,3
51491,4334,4
51491,116,5
51522,1397,1
51522,1234,2
51522,775,3
51522,950,4
51522,4290,5
43673,579,1
43673,1056,2
43673,1104721,3
43673,1770,4
43673,1322,5
43864,16268,1
43864,579,2
43864,421,3
43864,342,4
43864,1119561,5
51015,1292,1
51015,1118254,2
51015,1442,3
51015,331,4
51015,1113935,5
50918,5464,1
50918,3674,2
50918,1442,3
50918,2556,4
50918,414,5
39304,1218,1
39304,2858,2
39304,15292,3
39304,15326,4
39304,5924,5
38894,1100551,1
38894,15303,2
38894,1749,3
38894,1576,4
38894,2054,5
38895,1405,1
38895,65,2
38895,14829,3
38895,1231,4
38895,1296,5
38932,15712,1
38932,1215,2
38932,1119561,3
38932,664,4
38932,579,5
38469,631,1
38469,444,2
38469,370,3
38469,629,4
38469,2282,5
38419,334,1
38419,6665,2
38419,1298,3
38419,15637,4
38419,303,5
80800,1397,1
80800,775,2
80800,358,3
80800,365,4
80800,2428,5
81594,15959,1
81594,1102428,2
81594,1100498,3
81594,365,4
81594,1701,5
92064,7351,1
92064,631,2
92064,444,3
92064,1108692,4
92064,629,5
16874,5003,1
16874,2369,2
16874,2604,3
16874,1100457,4
16874,2820,5
15821,1451,1
15821,207,2
15821,1158,3
15821,668,4
15821,1100088,5
24161,1100666,1
24161,16006,2
24161,3034,3
24161,1104262,4
24161,1116,5
19624,428,1
19624,1104404,2
19624,14899,3
19624,312,4
19624,3837,5
14042,1442,1
14042,1103759,2
14042,1104171,3
14042,163,4
14042,2556,5
25268,291,1
25268,932,2
25268,1945,3
25268,741,4
25268,2798,5
14867,1231,1
14867,6420,2
14867,2054,3
14867,137,4
14867,16021,5
29568,1104284,1
29568,24,2
29568,1522,3
29568,1116,4
29568,23,5
14973,342,1
14973,15599,2
14973,15284,3
14973,15938,4
14973,662,5
14790,2556,1
14790,1118,2
14790,1118254,3
14790,1292,4
14790,1102428,5
13218,65,1
13218,4070,2
13218,14897,3
13218,186,4
13218,1790,5
15527,1100439,1
15527,5226,2
15527,2064,3
15527,1580,4
15527,741,5
17467,1092,1
17467,15165,2
17467,1088,3
17467,342,4
17467,4726,5
24707,716,1
24707,5307,2
24707,14880,3
24707,2553,4
24707,365,5
24772,342,1
24772,15489,2
24772,1516,3
24772,15490,4
24772,14822,5
24677,6081,1
24677,1138,2
24677,15165,3
24677,14762,4
24677,3874,5
12696,5209,1
12696,2547,2
12696,3514,3
12696,1103517,4
12696,16071,5
12949,2549,1
12949,2547,2
12949,1248,3
12949,3514,4
12949,1100611,5
40174,4205,1
40174,15446,2
40174,327,3
40174,483,4
40174,3101,5
41156,796,1
41156,5703,2
41156,459,3
41156,1138,4
41156,932,5
41116,3674,1
41116,16270,2
41116,116,3
41116,3324,4
41116,3213,5
40893,796,1
40893,459,2
40893,1100381,3
40893,195,4
40893,1102428,5
38921,1103868,1
38921,957,2
38921,14933,3
38921,1157,4
38921,1243,5
38958,26,1
38958,14851,2
38958,1113840,3
38958,1563,4
38958,14927,5
41535,15918,1
41535,1056,2
41535,342,3
41535,579,4
41535,1326,5
60811,536,1
60811,5464,2
60811,331,3
60811,1195,4
60811,2560,5
60920,1100607,1
60920,15291,2
60920,15266,3
60920,6412,4
60920,1499,5
39938,14789,1
39938,579,2
39938,1101111,3
39938,15222,4
39938,5087,5
41323,291,1
41323,210,2
41323,134,3
41323,1131,4
41323,5884,5
39316,5007,1
39316,4743,2
39316,490,3
39316,1104583,4
39316,1103362,5
39827,15647,1
39827,186,2
39827,15326,3
39827,1118229,4
39827,1104438,5
40081,3626,1
40081,1442,2
40081,5539,3
40081,3339,4
40081,1290,5
100877,1635,1
100877,5995,2
100877,1701,3
100877,2785,4
100877,15165,5
100887,2924,1
100887,4383,2
100887,1635,3
100887,5984,4
100887,16270,5
89664,499,1
89664,1349,2
89664,928,3
89664,6665,4
89664,11,5
92001,4720,1
92001,14825,2
92001,83,3
92001,15939,4
92001,2369,5
101096,1101548,1
101096,887,2
101096,16191,3
101096,1563,4
101096,1157,5
13216,15536,1
13216,4003,2
13216,1116,3
13216,3817,4
13216,5128,5
29562,15432,1
29562,211,2
29562,15322,3
29562,5041,4
29562,887,5
15739,1119610,1
15739,942,2
15739,15446,3
15739,15850,4
15739,1635,5
15738,1138,1
15738,6049,2
15738,1845,3
15738,6053,4
15738,1119603,5
14490,2556,1
14490,1292,2
14490,1100156,3
14490,1118254,4
14490,327,5
17346,1056,1
17346,656,2
17346,15784,3
17346,15116,4
17346,15850,5
30089,6665,1
30089,1354,2
30089,3302,3
30089,5884,4
30089,4003,5
15721,3674,1
15721,2497,2
15721,954,3
15721,1138,4
15721,16270,5
15723,503,1
15723,1196,2
15723,3295,3
15723,1496,4
15723,504,5
17369,2523,1
17369,932,2
17369,145,3
17369,1101325,4
17369,2008,5
17366,741,1
17366,1248,2
17366,2798,3
17366,6464,4
17366,5226,5
39239,15006,1
39239,1716,2
39239,4081,3
39239,4084,4
39239,3778,5
39240,1716,1
39240,260,2
39240,6464,3
39240,15006,4
39240,15446,5
19487,283,1
19487,5300,2
19487,15006,3
19487,4081,4
19487,4084,5
27891,1100216,1
27891,428,2
27891,1100110,3
27891,310,4
27891,15326,5
5046,564,1
5046,16098,2
5046,845,3
5046,1100611,4
5046,125,5
6298,1231,1
6298,1056,2
6298,268,3
6298,1758,4
6298,2054,5
7549,5096,1
7549,1496,2
7549,2373,3
7549,970,4
7549,1248,5
19092,1975,1
19092,2666,2
19092,2009,3
19092,1100544,4
19092,15097,5
3943,32,1
3943,92,2
3943,169,3
3943,1298,4
3943,14967,5
5428,1231,1
5428,1249,2
5428,2369,3
5428,15768,4
5428,268,5
19049,342,1
19049,2553,2
19049,1526,3
19049,1739,4
19049,3725,5
3017,1635,1
3017,331,2
3017,2786,3
3017,3339,4
3017,1496,5
25791,888,1
25791,133,2
25791,15275,3
25791,1244,4
25791,297,5
34675,1066,1
34675,14780,2
34675,1056,3
34675,6404,4
34675,1215,5
27855,1104404,1
27855,4727,2
27855,3859,3
27855,3837,4
27855,1215,5
15000,4223,1
15000,200,2
15000,342,3
15000,3804,4
15000,5141,5
28380,3065,1
28380,1100698,2
28380,5065,3
28380,1106,4
28380,1116,5
31187,5095,1
31187,1252,2
31187,1834,3
31187,6030,4
31187,13817,5
31181,1106915,1
31181,629,2
31181,1105323,3
31181,13817,4
31181,116,5
31164,4387,1
31164,4577,2
31164,116,3
31164,3763,4
31164,1103233,5
36425,550,1
36425,1100587,2
36425,92,3
36425,334,4
36425,5393,5
13223,841,1
13223,13817,2
13223,15156,3
13223,3852,4
13223,116,5
1038,15432,1
1038,211,2
1038,1142,3
1038,1381,4
1038,1563,5
23969,5095,1
23969,1623,2
23969,5867,3
23969,6568,4
23969,342,5
24130,1623,1
24130,1100602,2
24130,5867,3
24130,6568,4
24130,1101048,5
60783,114,1
60783,5635,2
60783,4485,3
60783,579,4
60783,1102837,5
40302,268,1
40302,483,2
40302,4747,3
40302,442,4
40302,841,5
40308,836,1
40308,4070,2
40308,4531,3
40308,2629,4
40308,5288,5
39411,291,1
39411,1142,2
39411,3811,3
39411,2709,4
39411,210,5
39518,5464,1
39518,716,2
39518,1392,3
39518,331,4
39518,2495,5
39455,15996,1
39455,1102265,2
39455,365,3
39455,15123,4
39455,1100036,5
39481,1518,1
39481,3514,2
39481,331,3
39481,14746,4
39481,2495,5
39516,1397,1
39516,1104183,2
39516,15987,3
39516,1442,4
39516,15274,5
39536,14850,1
39536,4524,2
39536,775,3
39536,370,4
39536,1095,5
39426,1215,1
39426,15274,2
39426,1107024,3
39426,1114844,4
39426,2663,5
40727,4811,1
40727,5065,2
40727,97,3
40727,3290,4
40727,94,5
40728,15171,1
40728,15447,2
40728,16272,3
40728,7619,4
40728,5170,5
38915,291,1
38915,16098,2
38915,5300,3
38915,564,4
38915,1104122,5
38432,14751,1
38432,5095,2
38432,1243,3
38432,1108692,4
38432,6390,5
41289,334,1
41289,15632,2
41289,1354,3
41289,4003,4
41289,3794,5
41797,334,1
41797,1101,2
41797,1320,3
41797,3003,4
41797,1226,5
41779,1101209,1
41779,1107141,2
41779,522,3
41779,334,4
41779,333,5
41632,1101209,1
41632,1480,2
41632,1107141,3
41632,5095,4
41632,631,5
39450,2531,1
39450,741,2
39450,932,3
39450,5226,4
39450,15116,5
77337,7238,1
77337,1116,2
77337,92,3
77337,444,4
77337,3003,5
77327,5302,1
77327,1737,2
77327,1762,3
77327,1113799,4
77327,15854,5
89829,1231,1
89829,2054,2
89829,1296,3
89829,4524,4
89829,1297,5
95934,1253,1
95934,92,2
95934,3978,3
95934,2041,4
95934,1113935,5
13792,26,1
13792,1490,2
13792,1114835,3
13792,4001,4
13792,668,5
26446,1243,1
26446,1088,2
26446,15351,3
26446,1107544,4
26446,1092,5
27851,1296,1
27851,1243,2
27851,1297,3
27851,874,4
27851,1215,5
13787,114,1
13787,113,2
13787,803,3
13787,331,4
13787,932,5
5436,291,1
5436,1252,2
5436,785,3
5436,1100673,4
5436,1131,5
25249,1231,1
25249,2054,2
25249,841,3
25249,1296,4
25249,15768,5
8990,2712,1
8990,1972,2
8990,2821,3
8990,932,4
8990,15113,5
8854,503,1
8854,2712,2
8854,260,3
8854,3674,4
8854,1573,5
8832,5300,1
8832,15284,2
8832,662,3
8832,1105441,4
8832,1100049,5
14985,579,1
14985,15214,2
14985,1770,3
14985,3657,4
14985,1101159,5
1449,1490,1
1449,5307,2
1449,15224,3
1449,1114835,4
1449,2117,5
29070,667,1
29070,1122,2
29070,567,3
29070,1213,4
29070,6412,5
37140,15599,1
37140,15949,2
37140,567,3
37140,490,4
37140,1695,5
14064,1215,1
14064,15154,2
14064,1218,3
14064,1790,4
14064,1119561,5
14617,6409,1
14617,1100427,2
14617,2986,3
14617,2485,4
14617,1943,5
16358,116,1
16358,2205,2
16358,15830,3
16358,1102428,4
16358,1736,5
16529,3133,1
16529,1068,2
16529,116,3
16529,13817,4
16529,525,5
16530,1068,1
16530,3133,2
16530,342,3
16530,525,4
16530,15863,5
26907,2131,1
26907,1104573,2
26907,1106835,3
26907,2879,4
26907,2579,5
68678,15273,1
68678,5095,2
68678,1113902,3
68678,631,4
68678,210,5
73741,1215,1
73741,15274,2
73741,5307,3
73741,14823,4
73741,15224,5
73996,1106877,1
73996,1712,2
73996,1296,3
73996,2369,4
73996,567,5
74999,14972,1
74999,32,2
74999,1563,3
74999,1100236,4
74999,169,5
75485,1581,1
75485,5393,2
75485,15343,3
75485,1298,4
75485,1320,5
75296,1092,1
75296,775,2
75296,1089,3
75296,4733,4
75296,1113910,5
63398,5125,1
63398,14829,2
63398,2577,3
63398,15633,4
63398,1103608,5
74028,1100802,1
74028,1681,2
74028,4738,3
74028,873,4
74028,1243,5
74472,15161,1
74472,14709,2
74472,775,3
74472,15391,4
74472,5307,5
74482,1296,1
74482,1243,2
74482,2733,3
74482,1297,4
74482,1102873,5
75783,5232,1
75783,5218,2
75783,15490,3
75783,5043,4
75783,775,5
64402,506,1
64402,14709,2
64402,260,3
64402,3213,4
64402,2429,5
65733,775,1
65733,5307,2
65733,15959,3
65733,14872,4
65733,2485,5
70556,493,1
70556,6402,2
70556,4714,3
70556,1100036,4
70556,1100584,5
61518,331,1
61518,2560,2
61518,1930,3
61518,2547,4
61518,1392,5
101548,5043,1
101548,5029,2
101548,579,3
101548,15458,4
101548,1326,5
100454,1685,1
100454,1755,2
100454,1089,3
100454,2369,4
100454,1231,5
99745,15086,1
99745,887,2
99745,1381,3
99745,1157,4
99745,3007,5
99450,1157,1
99450,1243,2
99450,5095,3
99450,14718,4
99450,14880,5
91254,533,1
91254,1100291,2
91254,525,3
91254,1102228,4
91254,15865,5
91180,1581,1
91180,2556,2
91180,1442,3
91180,3811,4
91180,5393,5
91036,1100036,1
91036,297,2
91036,1104583,3
91036,5223,4
91036,5288,5
16329,15893,1
16329,15891,2
16329,2821,3
16329,1200,4
16329,932,5
4324,755,1
4324,932,2
4324,1471,3
4324,1397,4
4324,6075,5
8248,494,1
8248,1104583,2
8248,878,3
8248,5288,4
8248,1103362,5
4254,1085,1
4254,2530,2
4254,2070,3
4254,2379,4
4254,2742,5
4220,15116,1
4220,2798,2
4220,2530,3
4220,5226,4
4220,1948,5
7202,2392,1
7202,14816,2
7202,1410,3
7202,14933,4
7202,493,5
7243,1526,1
7243,1412,2
7243,5095,3
7243,1102626,4
7243,1104453,5
25554,353,1
25554,4797,2
25554,889,3
25554,15622,4
25554,424,5
25553,1395,1
25553,454,2
25553,456,3
25553,1229,4
25553,1102867,5
25551,623,1
25551,1100216,2
25551,15407,3
25551,1113840,4
25551,15546,5
25552,353,1
25552,889,2
25552,15405,3
25552,1114088,4
25552,1280,5
25550,1100708,1
25550,835,2
25550,370,3
25550,4506,4
25550,1395,5
25549,15546,1
25549,1100708,2
25549,1986,3
25549,1395,4
25549,1987,5
25331,4797,1
25331,1113840,2
25331,1395,3
25331,15546,4
25331,424,5
9551,14855,1
9551,5303,2
9551,14829,3
9551,888,4
9551,1215,5
27237,5300,1
27237,2299,2
27237,1101084,3
27237,15298,4
27237,15886,5
27414,1100943,1
27414,2986,2
27414,14833,3
27414,887,4
27414,5003,5
30953,741,1
30953,932,2
30953,749,3
30953,5226,4
30953,1100212,5
30743,932,1
30743,483,2
30743,7619,3
30743,1110148,4
30743,942,5
53850,1100551,1
53850,1231,2
53850,1755,3
53850,1095,4
53850,1188,5
54275,15632,1
54275,1113814,2
54275,6665,3
54275,4886,4
54275,3794,5
54181,1526,1
54181,2706,2
54181,2553,3
54181,365,4
54181,2554,5
55822,14899,1
55822,428,2
55822,15171,3
55822,3138,4
55822,579,5
44421,1100228,1
44421,1451,2
44421,14804,3
44421,15525,4
44421,14805,5
49608,5308,1
49608,2865,2
49608,1231,3
49608,855,4
49608,6423,5
57995,14823,1
57995,3723,2
57995,15290,3
57995,1113892,4
57995,874,5
58734,342,1
58734,15154,2
58734,200,3
58734,1100131,4
58734,579,5
58977,14957,1
58977,366,2
58977,15640,3
58977,1701,4
58977,365,5
65824,372,1
65824,92,2
65824,14933,3
65824,186,4
65824,1102044,5
69680,14823,1
69680,3723,2
69680,15290,3
69680,15477,4
69680,1412,5
74907,1102297,1
74907,1104877,2
74907,444,3
74907,14823,4
74907,5095,5
66819,775,1
66819,360,2
66819,1114849,3
66819,6415,4
66819,431,5
73064,220,1
73064,15088,2
73064,1498,3
73064,15728,4
73064,16041,5
73088,1331,1
73088,15957,2
73088,15240,3
73088,15298,4
73088,15886,5
61651,16270,1
61651,1945,2
61651,5226,3
61651,3674,4
61651,741,5
66235,15918,1
66235,4070,2
66235,579,3
66235,428,4
66235,15704,5
74919,1760,1
74919,1100551,2
74919,15915,3
74919,1231,4
74919,14773,5
85528,494,1
85528,15731,2
85528,4720,3
85528,16186,4
85528,4742,5
29230,14851,1
29230,1113840,2
29230,5259,3
29230,1563,4
29230,14927,5
35773,15535,1
35773,856,2
35773,1100698,3
35773,15633,4
35773,1716,5
3665,2527,1
3665,1357,2
3665,932,3
3665,503,4
3665,15235,5
5772,1487,1
5772,331,2
5772,1080,3
5772,1104434,4
5772,2041,5
684,6665,1
684,3990,2
684,169,3
684,1100913,4
684,1260,5
16839,372,1
16839,4733,2
16839,1346,3
16839,92,4
16839,15291,5
28296,14828,1
28296,14825,2
28296,4689,3
28296,1104440,4
28296,2392,5
36182,494,1
36182,614,2
36182,1685,3
36182,15311,4
36182,2383,5
36075,14696,1
36075,3290,2
36075,1381,3
36075,1563,4
36075,1558,5
36778,1100381,1
36778,459,2
36778,932,3
36778,327,4
36778,15901,5
36799,359,1
36799,775,2
36799,390,3
36799,1100853,4
36799,15275,5
37024,360,1
37024,1113892,2
37024,775,3
37024,1113797,4
37024,15827,5
36815,1526,1
36815,15647,2
36815,15326,3
36815,365,4
36815,1401,5
30037,1581,1
30037,1563,2
30037,333,3
30037,5259,4
30037,1298,5
5709,1104564,1
5709,4412,2
5709,1114456,3
5709,1100226,4
5709,5229,5
47240,950,1
47240,6240,2
47240,122,3
47240,1106362,4
47240,4730,5
51121,1231,1
51121,1749,2
51121,1033,3
51121,15915,4
51121,1249,5
42468,268,1
42468,15951,2
42468,1108283,3
42468,1033,4
42468,267,5
54176,15156,1
54176,1095,2
54176,1712,3
54176,1231,4
54176,4726,5
54435,2060,1
54435,4733,2
54435,331,3
54435,2675,4
54435,1292,5
55654,1105297,1
55654,339,2
55654,14716,3
55654,866,4
55654,1101321,5
44460,1516,1
44460,14880,2
44460,2858,3
44460,2988,4
44460,6409,5
44404,1397,1
44404,14880,2
44404,4652,3
44404,874,4
44404,3663,5
55607,741,1
55607,1945,2
55607,2798,3
55607,1056,4
55607,1289,5
38042,16021,1
38042,477,2
38042,2134,3
38042,5098,4
38042,5095,5
